id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
710254372614272448,Boutique Rentals- Hidden Garden Porto's downtown,95125317,Nicholas,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.154296,-8.611871899999999,Entire home/apt,102,3,34,2024-12-03,1.27,1,305,15,106305/AL
710537396868474454,Asgard Oporto Downtown Apartments,110048813,Alexandre,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1471174,-8.607600099999999,Entire home/apt,47,2,55,2024-11-28,2.02,7,347,15,130959/AL
710540672529843615,GuestReady - Spacious and modern Apt W/ Skylight,478249622,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14794,-8.60263,Entire home/apt,82,1,89,2024-12-03,3.22,1,330,32,55201/AL
710627938446029837,Central 2BR Apartment w/ Patio by LovelyStay,478518026,Eran,PORTO,Bonfim,41.1491,-8.60087,Entire home/apt,41,2,66,2024-10-31,2.44,2,250,19,129972/AL
710630160411814932,Aliados Premium 1BR w/ Terrace by LovelyStay,478518909,Hope,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14769,-8.61128,Entire home/apt,41,2,145,2024-11-26,5.36,1,242,59,130486/AL
710638639735005640,Bright & Central Studio by LovelyStay,478518026,Eran,PORTO,Bonfim,41.1486,-8.60105,Entire home/apt,38,2,56,2024-11-22,2.05,2,264,16,129967/AL
710722724673569085,Whirlpool bath at Marquês (Metro),448216281,Helena,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16123,-8.6052,Private room,30,3,20,2023-10-30,0.75,1,85,0,Exempt
689767667517490986,Casa ideal para grupos ou casal,417272428,Francisco,SANTA MARIA DA FEIRA,"Santa Maria da Feira, Travanca, Sanfins e Espargo",40.92613,-8.59272,Entire home/apt,150,2,14,2024-10-13,0.79,1,156,9,138475/AL
690255510252899225,Liiiving in Porto - Downtown Secret Terrace,30907275,Liiiving,PORTO,Bonfim,41.15111,-8.60148,Entire home/apt,47,2,3,2022-10-23,0.11,115,15,0,129781/AL
690279559592760887,Apartamento Espaçoso Próximo do Centro do Porto,331450534,André,PORTO,Bonfim,41.15993,-8.59881,Entire home/apt,102,2,36,2024-09-25,1.34,2,239,10,132339/AL
690324420436310558,GuestReady - Somebody's Story - C,474289709,Fernando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15016,-8.60383,Entire home/apt,59,1,77,2024-11-30,2.78,1,2,30,121820/AL
690358231563265701,Liiiving in Porto - Sweet Sunlight Apartment,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14625,-8.60814,Entire home/apt,43,2,35,2024-10-17,1.24,115,365,14,128147/AL
690473989165451805,t2 c/ terraço,474333345,Maria,PORTO,Paranhos,41.16625878170018,-8.619356392080707,Entire home/apt,39,6,1,2024-08-24,0.26,1,155,1,Exempt
690491107411116694,Oporto family apartment,474338291,Sónia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15496952522371,-8.61688832800083,Entire home/apt,102,2,22,2024-09-29,0.77,1,252,6,128084/AL
690531521824126473,Lovely flat next to Douro river & beach (Foz),2016652,Mathilde,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14944,-8.66596,Entire home/apt,80,3,20,2024-10-23,1.00,1,179,10,12345/AL
690548871621423446,São Bento Studio by OGV Apartments,56226295,Eduardo E Elisabete,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14416,-8.61254,Entire home/apt,41,2,80,2024-12-08,2.82,22,228,36,62508/AL
690632823512299091,Apartamento agradável com pátio espaçoso,474381163,Mariana,SANTA MARIA DA FEIRA,Santa Maria de Lamas,40.97404,-8.57061,Entire home/apt,,2,0,,,1,0,0,Exempt
691035351644537799,Casa das Fontaínhas,77661685,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14353,-8.60242,Entire home/apt,39,2,151,2024-11-18,5.32,3,48,50,130968/AL
691146497015669276,Bonsai Apartment III,429418218,Bonsai,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15709185811628,-8.609249457672123,Entire home/apt,47,2,34,2024-08-15,1.22,6,251,10,130622/AL
691208667046722646,Boavista Eco-Luxury House - Suite Romeu,90606305,Ecv Eco-Luxury House,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15974,-8.6331,Private room,,1,0,,,2,353,0,55535/AL
691226769388396043,Stunning Apartment w/ Free Parking by LovelyStay,474510626,Ricardo,PORTO,Bonfim,41.15482,-8.60031,Entire home/apt,30,2,26,2024-11-22,0.92,1,227,12,130194/AL
691350004936690553,D&s -Jb Apartments - D,37066714,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1567,-8.60915,Entire home/apt,40,1,13,2024-11-09,0.46,48,296,5,129280/AL
961373833691022696,Cama em dormitório de 8 pessoas,532229095,Porto Hostel,PORTO,Bonfim,41.1465568,-8.595140899999999,Shared room,16,1,2,2023-10-06,0.12,21,362,0,147982/AL
699108653450256718,Zen Garden Studio B,460879722,Artur,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1599541,-8.6069663,Entire home/apt,42,2,14,2024-08-02,0.67,8,365,3,123122/AL
699118781190870333,Zen Garden Studio C,460879722,Artur,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1599541,-8.6069663,Entire home/apt,42,2,29,2024-08-05,1.04,8,365,8,129127/AL
699130184936505699,Oporto Apartment Batalha,99997584,Rosa Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.143837214788164,-8.60416542738676,Entire home/apt,132,2,1,2024-01-31,0.09,3,343,1,131513/AL
699131783745341168,Zen Garden Studio D,460879722,Artur,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1599541,-8.6069663,Entire home/apt,42,2,36,2024-12-02,1.29,8,365,7,127502/AL
699294470386397551,"Palmeiras Apartment, by Bolhão Residences",476044382,Bolhão,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14874,-8.60839,Entire home/apt,71,1,20,2024-10-28,0.82,7,353,8,133083/AL
699713543059289148,GuestReady - Miragaia Green,475633983,Hugo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1434,-8.61951,Entire home/apt,96,1,102,2024-12-01,3.71,2,315,36,101609/AL
699878089819958108,Afurada Premium Apartment 2 by Porto City Hosts,101838501,Porto City Hosts,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1416896,-8.6396816,Entire home/apt,,3,17,2024-11-20,0.66,65,0,13,131966/AL
699913708301311206,Studio Apartments2Stay I Porto-Flores,476382707,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.143358,-8.614679,Entire home/apt,65,1,114,2024-11-11,4.11,3,346,65,40755/AL
699977460521619955,GuestReady - Fantastic apt overlooking Douro river,476391516,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14185,-8.60474,Entire home/apt,175,1,91,2024-12-06,3.29,1,296,40,53773/AL
700475746745358023,'nbsp;4frendlyPeople',441483467,LeandRodriguez,PORTO,Paranhos,41.17542,-8.58865,Shared room,,2,6,2023-05-06,0.28,2,0,0,Exempt
700570414506465333,Oporto Charming Apartment - Campanha Train Station,75433361,Romain,PORTO,Campanhã,41.1496676,-8.5863984,Entire home/apt,55,2,82,2024-11-01,3.00,10,299,30,109184/AL
700582168757020779,FS Ribeira Apartment 6M - Vista Fabulosa,47582552,Filipe,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.141846,-8.613291,Entire home/apt,51,2,184,2024-12-08,7.95,1,168,88,114212/AL
700598182161821180,Caruma Surf Hostel - Private Room With Shared WC,465132494,Luis,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1793,-8.68927,Private room,51,1,10,2024-05-09,0.40,5,272,5,122242/AL
700643852468917013,Petit Garden - enjoy the silence Porto city center,69541709,Maria João,PORTO,Bonfim,41.15449,-8.5948,Entire home/apt,57,3,57,2024-11-03,2.07,20,349,32,131271/AL
700653887925487001,Bed in shared dorm - Caruma Surf Hostel,465132494,Luis,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17900744975214,-8.68814620000001,Shared room,32,1,62,2024-11-25,2.23,5,308,42,122242/AL
700669128206754014,Bed in Shared Room - Caruma Surf Hostel,465132494,Luis,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1790236,-8.6881462,Shared room,32,1,9,2024-11-06,0.32,5,307,6,122242/AL
700669983562051561,"Apartamento confortável,e automatizado!",300551443,Maycon,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.11689,-8.608,Private room,55,1,20,2023-09-25,0.72,1,331,0,Exempt
700680763791386749,Bed in Shared Dorm - Caruma Surf Hostel & Suites,465132494,Luis,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1790236,-8.6881462,Shared room,32,1,9,2024-11-21,0.33,5,309,3,122242/AL
700896367726867247,Quarto Casal Grande cerca do centro do Porto,369122221,Guilherme,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16246,-8.61479,Private room,,1,35,2024-10-24,1.25,2,350,16,Exempt
701181066141994276,HM - ISSY Oporto Apartment,47191303,Home Me,PORTO,Bonfim,41.15122,-8.59277,Entire home/apt,51,2,24,2024-11-07,0.92,44,174,11,131274/AL
701317538567349899,Silver Engine Balcony,101838501,Porto City Hosts,PORTO,Bonfim,41.1597437,-8.6039415,Entire home/apt,43,3,50,2024-11-03,1.83,65,96,26,52657/AL
701365785256742011,FLH Gaia Homey Flat with Pateo III,3953109,Feels Like Home,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13628,-8.62034,Entire home/apt,,1,52,2024-08-25,1.98,75,0,18,132129/AL
701894100131894915,Aposentus - Poveiros Terrace View,179432438,Aposentus,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1465537,-8.6035566,Entire home/apt,59,3,73,2024-11-24,2.64,55,347,45,72466/AL
701898909966784132,Urban Oasis: big terrace+home office,3490735,Hailey,PORTO,Bonfim,41.1493,-8.60175,Entire home/apt,150,2,30,2024-11-29,1.13,3,269,23,127203/AL
701934726393670095,OHH- Caligrafia Vintage Apartment,418870566,Francois,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1504323,-8.6133045,Entire home/apt,63,2,64,2024-10-12,2.31,2,336,20,101421/AL
702134534236047594,Cozy nest with an amazing view!,63061331,Mariana Costa,PORTO,Bonfim,41.1434294,-8.5986291,Entire home/apt,90,4,125,2024-11-30,4.52,13,347,44,76535/AL
702156821912161209,Digital Nomad Room,20446304,Cyril,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16402,-8.6118,Private room,45,2,17,2024-11-04,0.62,1,322,13,131957/AL
702781101654345515,Porto Ribeira Downtown Apartment,142371613,Daniel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1416,-8.61356,Entire home/apt,66,3,114,2024-11-20,4.12,12,361,39,1386791
702866145238321461,Cozy Central 3 Bedroom Apartment Bragas,413200708,Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15222,-8.61713,Entire home/apt,68,2,0,,,7,296,0,95628/AL
703403514277123491,3C Apartamento encantador a 3 minutos da praia,444281377,Brito,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18706,-8.69293,Entire home/apt,73,3,21,2024-06-10,1.08,6,332,2,121103/AL
703621189921852325,Casa Magnolia - 2 BDRM House by the Beach,32264729,David,VILA DO CONDE,Labruge,41.28179,-8.72602,Entire home/apt,100,5,15,2024-08-18,0.81,3,337,4,124814/AL
704054016312110761,GuestReady - Urban escape with a view,477193286,Hugo,PORTO,Lordelo do Ouro e Massarelos,41.15195,-8.62895,Entire home/apt,59,1,73,2024-12-11,2.71,1,333,29,49311/AL
704087802011759811,"Apartamento central, charmoso e luminoso",35714468,Sara,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1594,-8.62047,Entire home/apt,56,3,31,2024-10-26,1.70,1,128,23,131604/AL
704155948212792666,Sunny rooftop duplex & elevator near bridge,476824943,Hugo,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.135,-8.60609,Entire home/apt,81,3,64,2024-10-27,2.31,1,320,19,126314/AL
704203230682115848,Porto Trindade Balcony,477227069,Paulo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1524566,-8.6102138,Entire home/apt,71,2,35,2024-10-19,1.29,1,0,16,132390/AL
704255952892852180,The Mosaics Studio @ Porto Centre w/ Balcony,477241333,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1511126,-8.6119338,Entire home/apt,57,1,92,2024-11-04,3.33,1,323,32,29498/AL
704332824630979349,Chris in Porto downtown for friends,20483267,Christoph,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1419433,-8.6133556,Entire home/apt,38,1,132,2024-12-13,4.75,4,307,72,131577/AL
704411078977999406,Private room with balcony & bathroom Porto Center,149613650,Nika,PORTO,Bonfim,41.15216064453125,-8.599928855895996,Private room,52,3,22,2024-09-25,0.80,2,89,9,5218/AL
704491871918096328,Firmeza388 1D - Stylish Apartment by LovelyStay,477254954,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1514,-8.60552,Entire home/apt,48,2,3,2024-07-29,0.15,6,263,2,130285/AL
704508569290365678,Firmeza388 1E - Charming Apartment by LovelyStay,477254954,Tiago,PORTO,Bonfim,41.15235,-8.60381,Entire home/apt,66,2,5,2023-08-14,0.19,6,247,0,130251/AL
704518460603928743,Firmeza388 2D - Cozy Apartment by LovelyStay,477254954,Tiago,PORTO,Bonfim,41.15149,-8.60419,Entire home/apt,57,2,5,2024-11-24,0.18,6,253,3,130254/AL
704528101103897076,Firmeza388 2E- Sober Apartment by LovelyStay,477254954,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1523,-8.60548,Entire home/apt,52,2,9,2024-11-15,0.33,6,257,3,130257/AL
704538315864340147,Firmeza388 3D - Classic Apartment by LovelyStay,477254954,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15071,-8.60377,Entire home/apt,50,2,8,2024-10-15,0.29,6,263,2,130259/AL
704548339516531200,Firmeza388 3E - Luminous Apartment by LovelyStay,477254954,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15202,-8.60603,Entire home/apt,48,2,11,2024-04-23,0.43,6,259,5,130266/AL
704772885769408806,Triplex Two-Bedroom Ap with amazing View,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14672,-8.61252,Entire home/apt,79,1,8,2023-05-02,0.29,92,332,0,131841/AL
704846077161522262,Formosa III Apartment by Amber Star Rent,47788215,Amber Star,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1472888,-8.602301899999999,Entire home/apt,53,2,5,2024-11-24,0.19,15,162,1,132308/AL
704890107730729196,Private room 10 min walking from the beach,86120950,Luís Roberto,ESPINHO,Anta e Guetim,41.01041,-8.63236,Private room,30,2,63,2024-10-21,2.26,1,355,9,Exempt
704931244717267685,Splendid flat near Casa da Música,1756107,Altido,PORTO,Lordelo do Ouro e Massarelos,41.15458,-8.6316,Entire home/apt,92,3,17,2024-09-08,0.98,13,177,9,131096/AL
704939084849752501,Youropo - Taipas 1,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14386,-8.61818,Entire home/apt,63,1,4,2024-07-18,0.16,92,351,2,133391/AL
704939189587967226,Youropo - Taipas 7,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14369,-8.618,Entire home/apt,79,1,4,2024-04-29,0.15,92,358,2,125276/AL
704952913067636162,GuestReady - Modern Apartment in Bolhão,477383950,Yahan,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.147,-8.60837,Entire home/apt,80,1,145,2024-12-08,5.32,1,261,74,131867/AL
704957787404610230,Floating Experience-Casa flutuante 25 min do Porto,134759775,Miguel,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3746280594118,-8.76496820755411,Entire home/apt,75,1,89,2024-11-22,3.22,1,266,51,Exempt
704997477835659127,Pinguim 4 Quarto duplo,250524263,Robson,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15482,-8.6204,Private room,35,3,13,2023-10-12,0.47,40,84,0,93125/AL
705183494198495692,Apartamento de praia,477445186,Pinto,VILA NOVA DE GAIA,São Félix da Marinha,41.01637,-8.63805,Entire home/apt,95,2,2,2022-09-20,0.07,1,365,0,Exempt
705426957143498265,Santa Catarina corner,63565731,Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15055,-8.60569,Entire home/apt,39,1,127,2024-11-24,4.57,37,344,53,130878/AL
705485075065204558,Boavista Boho Apartment with Garage,460879722,Artur,PORTO,Lordelo do Ouro e Massarelos,41.1561815,-8.6307959,Entire home/apt,93,2,15,2024-02-04,0.55,8,228,2,131469/AL
705698552621017211,Campervan Póvoa de Varzim,103270296,Mário,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3784661,-8.7581744,Entire home/apt,93,3,2,2023-08-27,0.12,1,83,0,Exempt
705701598743643324,"Lovely 2BR w/ views over the river, parking incl",71506208,Carolina,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13558,-8.61176,Entire home/apt,59,1,166,2024-11-30,6.13,51,346,72,120452/AL
705929775929615154,Gaia Terrace with Elevator,452918929,Vacationy,VILA NOVA DE GAIA,Oliveira do Douro,41.11416,-8.58982,Entire home/apt,63,1,28,2024-11-03,1.06,80,328,11,122889/AL
706143678007545498,Charming Apartment,144666480,Sarah,PORTO,Bonfim,41.15061,-8.59555,Entire home/apt,60,3,25,2024-09-27,0.97,2,364,11,132379/AL
706250474601660870,Aposentus - Marta's House,179432438,Aposentus,PORTO,Bonfim,41.1615675,-8.6010487,Entire home/apt,86,3,66,2024-11-19,2.39,55,208,29,72466/AL
706379192600761653,Villa no Jardim dos Aromas,224325112,Bruna,SANTA MARIA DA FEIRA,"Lobão, Gião, Louredo e Guisande",40.9992566,-8.4657747,Entire home/apt,,1,0,,,1,0,0,Exempt
710731137241214206,Sunny Bedroom Scandic Boutique  House,392357288,Casa,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1855,-8.69354,Private room,58,2,13,2024-09-06,0.48,6,68,2,135456/AL
710867133432934208,Moradia Ângelos,91122976,Angelo,OLIVEIRA DE AZEMÉIS,Fajões,40.92114,-8.43017,Private room,19,15,45,2024-07-06,1.85,2,150,1,134503/AL
711409811268683774,Penthouse Glamping Porto,478669376,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14822,-8.61219,Entire home/apt,,3,6,2024-09-29,0.36,1,364,3,Exempt
711468713367621329,Fonte Retreat Home- Jacuzzi and Heated Pool,478685889,Fonte Proficua,VILA NOVA DE GAIA,"Sandim, Olival, Lever e Crestuma",41.03969543943315,-8.523301863365262,Entire home/apt,150,1,12,2024-08-23,0.44,2,355,5,96960/AL
711472756938992169,Oporto Guest Bonfim Apartment,478686648,Melissa,PORTO,Bonfim,41.1506015,-8.5942853,Entire home/apt,47,2,87,2024-11-25,3.16,1,360,37,132126/AL
712045772976414907,Lolla's City House- Quarto Deluxe Varanda,82629396,Sofia,PORTO,Lordelo do Ouro e Massarelos,41.15533,-8.62869,Private room,42,1,3,2024-08-06,0.11,9,359,1,114386/AL
712626502848254960,"17th century home, scenic views, own garden",32489322,Nannecy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14438,-8.61451,Entire home/apt,201,2,142,2024-12-08,5.24,4,269,67,120863/AL
712647214449626863,"Scenic views, spacious duplex, historical centre",32489322,Nannecy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14329,-8.6138,Entire home/apt,120,2,131,2024-12-02,4.83,4,308,66,120863/AL
712696149925242103,Taipas Cosy Apartment,130805492,Marta,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1430631,-8.617386900000001,Entire home/apt,45,1,113,2024-11-30,4.16,51,360,57,132007/AL
712739673377695818,"Duplex, historical centre, fibre internet",32489322,Nannecy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14406,-8.6137,Entire home/apt,60,2,81,2024-12-09,3.03,4,365,34,120863/AL
712746948682984884,"Historic centre, 17th century apt, fibre internet",32489322,Nannecy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14518,-8.61407,Entire home/apt,45,1,98,2024-12-08,3.59,4,365,41,120863/AL
712789752063265623,Contemporary Duque Terceira 2 Bedroom Apartment,161318623,Joana,PORTO,Bonfim,41.14541,-8.59794,Entire home/apt,87,1,30,2024-12-08,1.15,6,273,18,126923/AL
712943411266793128,Ribeira Porto Historic Center,142371613,Daniel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1412,-8.61481,Entire home/apt,63,3,116,2024-11-17,4.24,12,362,58,1420078
713107569505414846,Douro Bridge I - T2 Incredible river view Flat,470062425,Paulo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221114603217,-8.60329584276433,Entire home/apt,58,2,116,2024-11-30,4.24,14,93,69,120969/AL
713139523702235766,Douro Bridge M - T1 Amazing River View apartment,470062425,Paulo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1422287,-8.6032915,Entire home/apt,49,2,145,2024-12-08,5.30,14,93,74,120664/AL
713139897224259847,Douro Bridge J - T1 Incredible River View Flat,470062425,Paulo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14318,-8.60227,Entire home/apt,49,2,145,2024-12-01,5.31,14,85,69,120968/AL
713187666630286709,Douro Bridge L - T2 Stunning River View Flat,470062425,Paulo,PORTO,Bonfim,41.14176,-8.60246,Entire home/apt,58,2,162,2024-12-08,5.95,14,34,96,120971/AL
713494757506485852,Porto at your feet by Upperground,101542522,Upperground,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1473041,-8.6023382,Entire home/apt,39,2,174,2024-12-13,6.43,33,353,83,132403
713792461826255020,Hostel na praia recém construído,49318236,Ana,VILA DO CONDE,Vila do Conde,41.36017,-8.75702,Shared room,20,1,9,2024-09-22,0.33,9,364,2,141022/AL
713801713752587902,Hostel na praia recém construído,49318236,Ana,VILA DO CONDE,Vila do Conde,41.36164,-8.75723,Shared room,25,1,12,2024-03-21,0.44,9,364,1,132221/AL
714208834244881477,2 Cozy Peaceful Houses | Central Location,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15072,-8.6211,Entire home/apt,68,1,0,,,334,259,0,131809/AL
714253199434695552,Casa Santo Ildefonso,479178229,Casa Santo Ildefonso,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14656,-8.60573,Entire home/apt,75,2,7,2024-06-02,0.26,1,350,1,131455/AL
714268305525881484,Nomad's Formosa Harmony - 1bed Porto,164595585,Nomad City Flats,PORTO,Bonfim,41.14798,-8.60164,Entire home/apt,39,1,2,2024-08-13,0.09,41,266,1,131593/AL
714370387179103634,Stylish Comfortable Apartment w/ Balcony,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15708,-8.61995,Entire home/apt,90,1,60,2024-12-08,2.23,334,336,25,104917/AL
714518589220813977,Lovely Cedofeita Apartment by Unique Hosts,444283165,Unique Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1556092,-8.6205422,Entire home/apt,45,2,14,2024-07-30,0.58,27,365,5,132756/AL
714520144633522320,Heart of Porto by Upperground,101542522,Upperground,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146086,-8.6073647,Entire home/apt,52,2,157,2024-12-08,6.00,33,345,76,132943/AL
714985747264453659,"Montebelo Garden, casinha com jardim, Foz Porto",6787366,Paula,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1489608,-8.6680457,Entire home/apt,68,2,33,2024-11-23,1.22,27,261,12,131961/AL
714988272049941230,Liiiving in Porto - Design Bright House,30907275,Liiiving,PORTO,Bonfim,41.15555,-8.59499,Entire home/apt,174,2,40,2024-10-06,1.50,115,336,11,129782/AL
715035883608139731,BF2 Quarto individual,250524263,Robson,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1627872,-8.623621,Private room,25,3,14,2024-09-04,0.53,40,144,6,93125/AL
715051766658920533,"Montebelo Sea view, apartamento para 4, Foz Porto",6787366,Paula,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14959,-8.66706,Entire home/apt,81,2,60,2024-12-08,2.25,27,262,28,131961/AL
715245692319165081,Porto Beach House 195,479390293,Luis,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1800819,-8.6914569,Entire home/apt,,4,12,2023-12-19,0.46,1,0,1,133003/AL
723154273098852706,Quarto em Casa das Moutadas,4336836,Adriana,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.0728251,-8.6505697,Private room,58,2,12,2024-10-08,0.58,2,110,2,103770/AL
723695465582903474,Alegre moradia com jardim,480156781,Benvinda,VILA NOVA DE GAIA,Grijó e Sermonde,41.05279,-8.58311,Private room,29,1,35,2024-12-05,1.31,1,241,10,Exempt
723842839980204290,"Nomad Apartment, by Bolhão Residences",476044382,Bolhão,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14907,-8.60741,Entire home/apt,65,2,73,2024-11-10,2.91,7,365,38,133385/AL
723914609012231500,Porto Almada Design Loft,217922612,Geoatlântico,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1500291,-8.6120325,Entire home/apt,126,2,54,2024-10-30,2.05,21,65,19,132195/AL
724338866542934633,"Byobu Apartment, by Bolhão Residences",476044382,Bolhão,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14885,-8.60669,Entire home/apt,78,2,28,2024-10-21,1.15,7,356,11,133092/AL
724482994579957142,Aliados Sunny Flat,130805492,Marta,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146230225029605,-8.608772376721198,Entire home/apt,51,2,40,2024-11-20,1.51,51,349,23,131981/AL
